lat,long,yr,mon,day,hr,temp,rh,ws,prec
51.7256,-93.6442,2019,5,8,0,6.1,49,13.1,0.0
51.7256,-93.6442,2019,5,8,1,4.3,55,15.1,0.0
51.7256,-93.6442,2019,5,8,2,2.8,60,11.6,0.0
51.7256,-93.6442,2019,5,8,3,1.4,66,8.9,0.0
51.7256,-93.6442,2019,5,8,4,0.2,69,8.6,0.0
51.7256,-93.6442,2019,5,8,5,-0.5,70,7.1,0.0
51.7256,-93.6442,2019,5,8,6,0.8,59,10.6,0.0
51.7256,-93.6442,2019,5,8,7,2.3,49,13.3,0.0
51.7256,-93.6442,2019,5,8,8,4.0,43,14.5,0.0
51.7256,-93.6442,2019,5,8,9,5.1,38,14.0,0.0
51.7256,-93.6442,2019,5,8,10,7.1,30,14.0,0.0
51.7256,-93.6442,2019,5,8,11,8.8,24,12.7,0.0
51.7256,-93.6442,2019,5,8,12,10.4,21,12.8,0.0
51.7256,-93.6442,2019,5,8,13,12.0,17,14.0,0.0
51.7256,-93.6442,2019,5,8,14,13.5,16,12.0,0.0
51.7256,-93.6442,2019,5,8,15,14.9,14,13.0,0.0
51.7256,-93.6442,2019,5,8,16,15.9,13,10.7,0.0
51.7256,-93.6442,2019,5,8,17,15.8,13,12.2,0.0
51.7256,-93.6442,2019,5,8,18,15.4,14,11.5,0.0
51.7256,-93.6442,2019,5,8,19,14.1,17,9.5,0.0
51.7256,-93.6442,2019,5,8,20,10.4,27,5.3,0.0
51.7256,-93.6442,2019,5,8,21,6.8,38,6.4,0.0
51.7256,-93.6442,2019,5,8,22,6.7,39,6.3,0.0
51.7256,-93.6442,2019,5,8,23,7.0,37,7.2,0.0
51.7256,-93.6442,2019,5,9,0,6.7,40,8.4,0.0
51.7256,-93.6442,2019,5,9,1,6.3,44,8.5,0.0
51.7256,-93.6442,2019,5,9,2,6.1,49,7.9,0.0
51.7256,-93.6442,2019,5,9,3,4.9,59,8.1,0.0
51.7256,-93.6442,2019,5,9,4,4.4,63,6.8,0.0
51.7256,-93.6442,2019,5,9,5,4.6,66,6.9,0.0
51.7256,-93.6442,2019,5,9,6,6.6,63,8.1,0.0
51.7256,-93.6442,2019,5,9,7,9.1,62,11.4,0.0
51.7256,-93.6442,2019,5,9,8,11.2,64,13.0,0.0
51.7256,-93.6442,2019,5,9,9,12.8,61,16.5,0.0
51.7256,-93.6442,2019,5,9,10,12.4,59,16.1,0.0
51.7256,-93.6442,2019,5,9,11,12.2,50,18.1,0.0
51.7256,-93.6442,2019,5,9,12,11.6,40,20.3,0.0
51.7256,-93.6442,2019,5,9,13,13.5,31,22.3,0.0
51.7256,-93.6442,2019,5,9,14,12.0,27,27.9,0.0
51.7256,-93.6442,2019,5,9,15,9.7,30,29.2,0.0
51.7256,-93.6442,2019,5,9,16,8.5,29,29.2,0.0
51.7256,-93.6442,2019,5,9,17,7.3,31,30.2,0.0
51.7256,-93.6442,2019,5,9,18,5.2,36,26.0,0.0
51.7256,-93.6442,2019,5,9,19,3.2,40,25.4,0.0
51.7256,-93.6442,2019,5,9,20,1.4,45,20.2,0.0
51.7256,-93.6442,2019,5,9,21,0.4,48,13.5,0.0
51.7256,-93.6442,2019,5,9,22,-0.9,51,10.0,0.0
51.7256,-93.6442,2019,5,9,23,-1.2,54,8.9,0.0
51.7256,-93.6442,2019,5,10,0,-2.0,53,8.7,0.0
51.7256,-93.6442,2019,5,10,1,-2.3,57,9.0,0.0
51.7256,-93.6442,2019,5,10,2,-3.0,60,7.3,0.0
51.7256,-93.6442,2019,5,10,3,-3.3,54,10.8,0.0
51.7256,-93.6442,2019,5,10,4,-3.9,52,12.1,0.0
51.7256,-93.6442,2019,5,10,5,-4.0,52,13.7,0.0
51.7256,-93.6442,2019,5,10,6,-3.5,45,16.8,0.0
51.7256,-93.6442,2019,5,10,7,-4.1,46,18.1,0.0
51.7256,-93.6442,2019,5,10,8,-2.6,39,16.6,0.0
51.7256,-93.6442,2019,5,10,9,-1.4,39,17.7,0.0
51.7256,-93.6442,2019,5,10,10,0.2,34,13.9,0.0
51.7256,-93.6442,2019,5,10,11,0.8,32,11.3,0.0
51.7256,-93.6442,2019,5,10,12,2.1,29,13.9,0.0
51.7256,-93.6442,2019,5,10,13,3.9,27,12.2,0.0
51.7256,-93.6442,2019,5,10,14,4.9,25,12.1,0.0
51.7256,-93.6442,2019,5,10,15,6.0,22,11.7,0.0
51.7256,-93.6442,2019,5,10,16,6.5,21,10.7,0.0
51.7256,-93.6442,2019,5,10,17,7.1,20,9.8,0.0
51.7256,-93.6442,2019,5,10,18,6.9,20,9.8,0.0
51.7256,-93.6442,2019,5,10,19,5.9,21,8.6,0.0
51.7256,-93.6442,2019,5,10,20,2.6,31,5.7,0.0
51.7256,-93.6442,2019,5,10,21,-1.6,49,1.8,0.0
51.7256,-93.6442,2019,5,10,22,-2.9,53,1.7,0.0
51.7256,-93.6442,2019,5,10,23,-4.2,64,1.0,0.0
51.7256,-93.6442,2019,5,11,0,-5.0,69,1.8,0.0
51.7256,-93.6442,2019,5,11,1,-5.7,74,1.5,0.0
51.7256,-93.6442,2019,5,11,2,-6.1,78,1.6,0.0
51.7256,-93.6442,2019,5,11,3,-6.2,80,1.6,0.0
51.7256,-93.6442,2019,5,11,4,-7.0,81,1.2,0.0
51.7256,-93.6442,2019,5,11,5,-6.1,78,0.4,0.0
51.7256,-93.6442,2019,5,11,6,-1.1,66,2.8,0.0
51.7256,-93.6442,2019,5,11,7,3.3,43,6.3,0.0
51.7256,-93.6442,2019,5,11,8,6.2,30,9.5,0.0
51.7256,-93.6442,2019,5,11,9,7.4,23,10.9,0.0
51.7256,-93.6442,2019,5,11,10,8.8,18,11.1,0.0
51.7256,-93.6442,2019,5,11,11,10.0,17,11.5,0.0
51.7256,-93.6442,2019,5,11,12,11.4,15,10.6,0.0
51.7256,-93.6442,2019,5,11,13,12.6,14,11.5,0.0
51.7256,-93.6442,2019,5,11,14,13.6,14,12.6,0.0
51.7256,-93.6442,2019,5,11,15,14.9,14,11.9,0.0
51.7256,-93.6442,2019,5,11,16,15.1,14,12.0,0.0
51.7256,-93.6442,2019,5,11,17,15.2,13,11.7,0.0
51.7256,-93.6442,2019,5,11,18,14.8,16,11.6,0.0
51.7256,-93.6442,2019,5,11,19,12.9,18,8.4,0.0
51.7256,-93.6442,2019,5,11,20,10.0,26,4.8,0.0
51.7256,-93.6442,2019,5,11,21,5.3,43,2.5,0.0
51.7256,-93.6442,2019,5,11,22,3.7,49,4.0,0.0
51.7256,-93.6442,2019,5,11,23,2.4,57,4.7,0.0
51.7256,-93.6442,2019,5,12,0,1.6,61,4.4,0.0
51.7256,-93.6442,2019,5,12,1,1.0,65,3.7,0.0
51.7256,-93.6442,2019,5,12,2,-0.4,74,3.2,0.0
51.7256,-93.6442,2019,5,12,3,-0.6,74,3.6,0.0
51.7256,-93.6442,2019,5,12,4,-1.1,77,4.4,0.0
51.7256,-93.6442,2019,5,12,5,-0.8,75,3.9,0.0
51.7256,-93.6442,2019,5,12,6,3.9,59,3.5,0.0
51.7256,-93.6442,2019,5,12,7,8.7,38,6.0,0.0
51.7256,-93.6442,2019,5,12,8,12.4,27,6.9,0.0
51.7256,-93.6442,2019,5,12,9,14.8,22,12.2,0.0
51.7256,-93.6442,2019,5,12,10,16.5,19,14.3,0.0
51.7256,-93.6442,2019,5,12,11,17.2,18,16.6,0.0
51.7256,-93.6442,2019,5,12,12,18.4,18,13.7,0.0
51.7256,-93.6442,2019,5,12,13,19.1,17,15.8,0.0
51.7256,-93.6442,2019,5,12,14,19.8,17,18.0,0.0
51.7256,-93.6442,2019,5,12,15,20.4,17,19.0,0.0
51.7256,-93.6442,2019,5,12,16,19.4,19,19.8,0.0
51.7256,-93.6442,2019,5,12,17,20.0,15,19.2,0.0
51.7256,-93.6442,2019,5,12,18,19.3,17,17.7,0.0
51.7256,-93.6442,2019,5,12,19,18.0,20,15.9,0.0
51.7256,-93.6442,2019,5,12,20,15.9,24,10.9,0.0
51.7256,-93.6442,2019,5,12,21,13.9,25,9.5,0.0
51.7256,-93.6442,2019,5,12,22,13.2,27,11.8,0.0
51.7256,-93.6442,2019,5,12,23,13.3,29,13.1,0.0
51.7256,-93.6442,2019,5,13,0,12.8,30,13.0,0.0
51.7256,-93.6442,2019,5,13,1,12.5,31,12.7,0.0
51.7256,-93.6442,2019,5,13,2,12.3,35,13.9,0.0
51.7256,-93.6442,2019,5,13,3,11.9,38,12.2,0.0
51.7256,-93.6442,2019,5,13,4,11.7,41,12.9,0.0
51.7256,-93.6442,2019,5,13,5,11.8,44,13.5,0.0
51.7256,-93.6442,2019,5,13,6,12.1,46,14.2,0.0
51.7256,-93.6442,2019,5,13,7,13.3,45,14.5,0.0
51.7256,-93.6442,2019,5,13,8,14.7,44,16.4,0.0
51.7256,-93.6442,2019,5,13,9,15.8,40,17.8,0.0
51.7256,-93.6442,2019,5,13,10,16.8,38,17.9,0.0
51.7256,-93.6442,2019,5,13,11,19.2,34,18.0,0.0
51.7256,-93.6442,2019,5,13,12,20.4,31,20.4,0.0
51.7256,-93.6442,2019,5,13,13,22.2,26,21.4,0.0
51.7256,-93.6442,2019,5,13,14,22.2,20,20.4,0.11
51.7256,-93.6442,2019,5,13,15,22.6,17,22.7,0.0
51.7256,-93.6442,2019,5,13,16,21.8,18,21.7,0.0
51.7256,-93.6442,2019,5,13,17,20.9,19,19.6,0.0
51.7256,-93.6442,2019,5,13,18,19.4,20,17.5,0.0
51.7256,-93.6442,2019,5,13,19,17.7,27,14.8,0.0
51.7256,-93.6442,2019,5,13,20,14.5,43,9.9,0.0
51.7256,-93.6442,2019,5,13,21,11.9,53,5.9,0.0
51.7256,-93.6442,2019,5,13,22,10.6,54,4.7,0.0
51.7256,-93.6442,2019,5,13,23,8.3,66,3.4,0.0
51.7256,-93.6442,2019,5,14,0,7.0,72,5.6,0.0
51.7256,-93.6442,2019,5,14,1,7.2,71,6.3,0.0
51.7256,-93.6442,2019,5,14,2,6.9,69,7.0,0.0
51.7256,-93.6442,2019,5,14,3,5.7,71,9.6,0.0
51.7256,-93.6442,2019,5,14,4,4.1,76,7.1,0.0
51.7256,-93.6442,2019,5,14,5,4.1,76,7.4,0.0
51.7256,-93.6442,2019,5,14,6,5.7,70,7.4,0.0
51.7256,-93.6442,2019,5,14,7,7.5,59,10.0,0.0
51.7256,-93.6442,2019,5,14,8,9.9,42,9.0,0.0
51.7256,-93.6442,2019,5,14,9,11.3,35,5.3,0.0
51.7256,-93.6442,2019,5,14,10,13.0,29,15.4,0.0
51.7256,-93.6442,2019,5,14,11,13.3,28,15.4,0.0
51.7256,-93.6442,2019,5,14,12,13.4,30,18.1,0.0
51.7256,-93.6442,2019,5,14,13,13.8,33,18.4,0.0
51.7256,-93.6442,2019,5,14,14,14.6,20,20.7,0.0
51.7256,-93.6442,2019,5,14,15,13.9,21,23.6,0.0
51.7256,-93.6442,2019,5,14,16,13.1,27,21.7,0.0
51.7256,-93.6442,2019,5,14,17,12.5,25,21.3,0.0
51.7256,-93.6442,2019,5,14,18,11.6,27,20.0,0.0
51.7256,-93.6442,2019,5,14,19,9.4,31,17.3,0.0
51.7256,-93.6442,2019,5,14,20,7.0,36,10.4,0.0
51.7256,-93.6442,2019,5,14,21,4.8,41,9.7,0.0
51.7256,-93.6442,2019,5,14,22,3.4,42,8.6,0.0
51.7256,-93.6442,2019,5,14,23,1.3,49,4.5,0.0
51.7256,-93.6442,2019,5,15,0,0.6,51,6.5,0.0
51.7256,-93.6442,2019,5,15,1,0.0,54,7.6,0.0
51.7256,-93.6442,2019,5,15,2,0.1,51,10.0,0.0
51.7256,-93.6442,2019,5,15,3,0.0,52,7.8,0.0
51.7256,-93.6442,2019,5,15,4,0.2,52,6.7,0.0
51.7256,-93.6442,2019,5,15,5,0.4,51,5.0,0.0
51.7256,-93.6442,2019,5,15,6,0.3,51,7.7,0.0
51.7256,-93.6442,2019,5,15,7,1.2,56,7.7,0.0
51.7256,-93.6442,2019,5,15,8,0.9,63,9.3,0.0
51.7256,-93.6442,2019,5,15,9,0.9,77,9.5,0.0
51.7256,-93.6442,2019,5,15,10,1.3,79,9.1,0.0
51.7256,-93.6442,2019,5,15,11,2.0,82,14.5,0.44
51.7256,-93.6442,2019,5,15,12,2.5,85,16.4,0.0
51.7256,-93.6442,2019,5,15,13,4.4,80,15.4,0.39
51.7256,-93.6442,2019,5,15,14,6.0,70,14.1,0.0
51.7256,-93.6442,2019,5,15,15,7.2,63,13.4,0.15
51.7256,-93.6442,2019,5,15,16,7.6,67,15.5,0.0
51.7256,-93.6442,2019,5,15,17,7.7,68,17.1,0.0
51.7256,-93.6442,2019,5,15,18,7.2,72,13.6,0.0
51.7256,-93.6442,2019,5,15,19,5.3,79,12.0,0.0
51.7256,-93.6442,2019,5,15,20,4.2,82,10.0,0.0
51.7256,-93.6442,2019,5,15,21,3.6,85,9.2,0.0
51.7256,-93.6442,2019,5,15,22,3.0,87,8.8,0.0
51.7256,-93.6442,2019,5,15,23,2.5,88,7.5,0.0
51.7256,-93.6442,2019,5,16,0,2.0,91,7.2,0.13
51.7256,-93.6442,2019,5,16,1,1.6,91,10.3,0.0
51.7256,-93.6442,2019,5,16,2,1.3,93,9.5,0.0
51.7256,-93.6442,2019,5,16,3,1.1,93,10.4,0.0
51.7256,-93.6442,2019,5,16,4,1.1,91,10.6,0.0
51.7256,-93.6442,2019,5,16,5,0.9,90,10.6,0.0
51.7256,-93.6442,2019,5,16,6,1.5,86,13.6,0.0
51.7256,-93.6442,2019,5,16,7,1.1,86,12.3,0.0
51.7256,-93.6442,2019,5,16,8,1.9,80,12.2,0.0
51.7256,-93.6442,2019,5,16,9,2.7,75,12.2,0.0
51.7256,-93.6442,2019,5,16,10,4.0,58,12.4,0.0
51.7256,-93.6442,2019,5,16,11,6.8,57,7.8,0.0
51.7256,-93.6442,2019,5,16,12,8.4,53,7.9,0.0
51.7256,-93.6442,2019,5,16,13,10.1,44,12.9,0.0
51.7256,-93.6442,2019,5,16,14,10.1,40,9.4,0.0
51.7256,-93.6442,2019,5,16,15,10.4,43,10.4,0.0
51.7256,-93.6442,2019,5,16,16,11.8,38,7.9,0.0
51.7256,-93.6442,2019,5,16,17,11.9,33,7.7,0.0
51.7256,-93.6442,2019,5,16,18,10.3,35,7.6,0.0
51.7256,-93.6442,2019,5,16,19,10.0,34,5.1,0.0
51.7256,-93.6442,2019,5,16,20,8.1,40,4.4,0.0
51.7256,-93.6442,2019,5,16,21,5.7,60,5.0,0.0
51.7256,-93.6442,2019,5,16,22,3.5,74,3.6,0.0
51.7256,-93.6442,2019,5,16,23,1.1,87,3.2,0.0
51.7256,-93.6442,2019,5,17,0,-0.1,91,3.7,0.0
51.7256,-93.6442,2019,5,17,1,-1.3,95,3.1,0.0
51.7256,-93.6442,2019,5,17,2,-1.6,96,2.0,0.0
51.7256,-93.6442,2019,5,17,3,-2.2,96,2.6,0.0
51.7256,-93.6442,2019,5,17,4,-2.7,98,2.8,0.0
51.7256,-93.6442,2019,5,17,5,-2.0,96,3.5,0.0
51.7256,-93.6442,2019,5,17,6,1.1,84,2.7,0.0
51.7256,-93.6442,2019,5,17,7,4.8,58,4.6,0.0
51.7256,-93.6442,2019,5,17,8,8.4,42,3.8,0.0
51.7256,-93.6442,2019,5,17,9,10.2,30,8.2,0.0
51.7256,-93.6442,2019,5,17,10,11.4,29,8.9,0.0
51.7256,-93.6442,2019,5,17,11,12.4,27,9.1,0.0
51.7256,-93.6442,2019,5,17,12,13.3,27,7.4,0.0
51.7256,-93.6442,2019,5,17,13,13.5,26,9.0,0.0
51.7256,-93.6442,2019,5,17,14,14.0,25,6.8,0.0
51.7256,-93.6442,2019,5,17,15,14.8,25,7.2,0.0
51.7256,-93.6442,2019,5,17,16,14.6,24,7.0,0.0
51.7256,-93.6442,2019,5,17,17,15.8,23,5.4,0.0
51.7256,-93.6442,2019,5,17,18,14.3,26,7.0,0.0
51.7256,-93.6442,2019,5,17,19,13.0,29,9.9,0.0
51.7256,-93.6442,2019,5,17,20,11.8,33,5.4,0.0
51.7256,-93.6442,2019,5,17,21,9.9,43,6.0,0.0
51.7256,-93.6442,2019,5,17,22,8.0,55,5.3,0.0
51.7256,-93.6442,2019,5,17,23,8.0,52,3.6,0.0
51.7256,-93.6442,2019,5,18,0,6.9,55,2.8,0.0
51.7256,-93.6442,2019,5,18,1,6.5,50,4.6,0.0
51.7256,-93.6442,2019,5,18,2,6.0,53,5.2,0.0
51.7256,-93.6442,2019,5,18,3,5.8,55,6.8,0.0
51.7256,-93.6442,2019,5,18,4,5.8,60,5.7,0.0
51.7256,-93.6442,2019,5,18,5,5.9,63,4.7,0.0
51.7256,-93.6442,2019,5,18,6,6.7,66,4.9,0.0
51.7256,-93.6442,2019,5,18,7,7.8,68,5.4,0.0
51.7256,-93.6442,2019,5,18,8,8.3,70,6.5,0.0
51.7256,-93.6442,2019,5,18,9,8.5,70,12.4,0.0
51.7256,-93.6442,2019,5,18,10,8.1,72,11.4,0.0
51.7256,-93.6442,2019,5,18,11,8.6,69,14.5,0.0
51.7256,-93.6442,2019,5,18,12,8.9,67,15.8,0.0
51.7256,-93.6442,2019,5,18,13,9.0,67,13.5,0.0
51.7256,-93.6442,2019,5,18,14,9.1,66,11.7,0.0
51.7256,-93.6442,2019,5,18,15,9.6,63,9.6,0.0
51.7256,-93.6442,2019,5,18,16,9.0,67,9.3,0.0
51.7256,-93.6442,2019,5,18,17,8.5,72,11.5,0.0
51.7256,-93.6442,2019,5,18,18,7.9,77,8.8,0.0
51.7256,-93.6442,2019,5,18,19,7.1,79,7.8,0.0
51.7256,-93.6442,2019,5,18,20,6.3,82,6.7,0.0
51.7256,-93.6442,2019,5,18,21,5.5,85,5.6,0.0
51.7256,-93.6442,2019,5,18,22,4.6,90,3.4,0.0
51.7256,-93.6442,2019,5,18,23,3.2,95,2.2,0.0
51.7256,-93.6442,2019,5,19,0,2.1,98,1.8,0.0
51.7256,-93.6442,2019,5,19,1,1.1,99,1.5,0.0
51.7256,-93.6442,2019,5,19,2,0.0,99,3.2,0.0
51.7256,-93.6442,2019,5,19,3,-0.4,99,2.9,0.0
51.7256,-93.6442,2019,5,19,4,-0.7,99,3.9,0.0
51.7256,-93.6442,2019,5,19,5,-1.4,99,5.4,0.0
51.7256,-93.6442,2019,5,19,6,0.4,98,2.6,0.0
51.7256,-93.6442,2019,5,19,7,3.8,97,1.5,0.0
51.7256,-93.6442,2019,5,19,8,9.0,70,3.6,0.0
51.7256,-93.6442,2019,5,19,9,11.7,49,6.3,0.0
51.7256,-93.6442,2019,5,19,10,13.9,40,6.6,0.0
51.7256,-93.6442,2019,5,19,11,16.2,28,9.1,0.0
51.7256,-93.6442,2019,5,19,12,17.2,24,9.5,0.0
51.7256,-93.6442,2019,5,19,13,19.0,22,11.8,0.0
51.7256,-93.6442,2019,5,19,14,18.4,22,13.1,0.0
51.7256,-93.6442,2019,5,19,15,19.8,18,15.0,0.0
51.7256,-93.6442,2019,5,19,16,19.8,19,14.6,0.0
51.7256,-93.6442,2019,5,19,17,19.7,19,10.5,0.0
51.7256,-93.6442,2019,5,19,18,19.3,20,13.5,0.0
51.7256,-93.6442,2019,5,19,19,17.8,22,8.5,0.0
51.7256,-93.6442,2019,5,19,20,15.1,27,5.2,0.0
51.7256,-93.6442,2019,5,19,21,13.3,32,7.0,0.0
51.7256,-93.6442,2019,5,19,22,12.0,36,7.1,0.0
51.7256,-93.6442,2019,5,19,23,10.3,41,4.8,0.0
51.7256,-93.6442,2019,5,20,0,8.6,40,4.8,0.0
51.7256,-93.6442,2019,5,20,1,7.9,40,6.8,0.0
51.7256,-93.6442,2019,5,20,2,7.5,39,6.0,0.0
51.7256,-93.6442,2019,5,20,3,8.2,38,5.4,0.0
51.7256,-93.6442,2019,5,20,4,8.3,40,4.4,0.0
51.7256,-93.6442,2019,5,20,5,9.0,41,5.4,0.0
51.7256,-93.6442,2019,5,20,6,10.2,42,5.3,0.0
51.7256,-93.6442,2019,5,20,7,12.8,34,6.7,0.0
51.7256,-93.6442,2019,5,20,8,17.2,25,7.4,0.0
51.7256,-93.6442,2019,5,20,9,20.5,20,12.7,0.0
51.7256,-93.6442,2019,5,20,10,22.8,20,12.7,0.0
51.7256,-93.6442,2019,5,20,11,24.3,20,14.6,0.0
51.7256,-93.6442,2019,5,20,12,26.0,18,13.6,0.0
51.7256,-93.6442,2019,5,20,13,25.7,18,10.5,0.0
51.7256,-93.6442,2019,5,20,14,25.8,18,13.4,0.0
51.7256,-93.6442,2019,5,20,15,24.5,21,11.4,0.0
51.7256,-93.6442,2019,5,20,16,25.0,19,9.3,0.0
51.7256,-93.6442,2019,5,20,17,24.5,21,5.5,0.0
51.7256,-93.6442,2019,5,20,18,23.7,21,9.0,0.0
51.7256,-93.6442,2019,5,20,19,24.0,20,11.1,0.0
51.7256,-93.6442,2019,5,20,20,21.3,24,4.7,0.0
51.7256,-93.6442,2019,5,20,21,18.8,29,4.0,0.0
51.7256,-93.6442,2019,5,20,22,14.1,43,2.5,0.0
51.7256,-93.6442,2019,5,20,23,12.6,44,4.3,0.0
51.7256,-93.6442,2019,5,21,0,12.2,48,5.7,0.0
51.7256,-93.6442,2019,5,21,1,9.3,72,2.5,0.0
51.7256,-93.6442,2019,5,21,2,9.5,52,9.0,0.0
51.7256,-93.6442,2019,5,21,3,12.3,42,8.7,0.0
51.7256,-93.6442,2019,5,21,4,12.7,40,8.3,0.0
51.7256,-93.6442,2019,5,21,5,13.2,39,8.7,0.0
51.7256,-93.6442,2019,5,21,6,16.1,35,7.6,0.0
51.7256,-93.6442,2019,5,21,7,19.1,28,9.4,0.0
51.7256,-93.6442,2019,5,21,8,21.7,25,7.8,0.0
51.7256,-93.6442,2019,5,21,9,24.0,21,10.2,0.0
51.7256,-93.6442,2019,5,21,10,25.9,19,11.7,0.0
51.7256,-93.6442,2019,5,21,11,27.3,16,12.5,0.0
51.7256,-93.6442,2019,5,21,12,27.6,14,12.1,0.0
51.7256,-93.6442,2019,5,21,13,28.2,14,13.3,0.0
51.7256,-93.6442,2019,5,21,14,28.1,13,10.6,0.0
51.7256,-93.6442,2019,5,21,15,28.9,13,10.8,0.0
51.7256,-93.6442,2019,5,21,16,28.5,13,12.9,0.0
51.7256,-93.6442,2019,5,21,17,28.2,14,9.2,0.0
51.7256,-93.6442,2019,5,21,18,26.9,15,10.1,0.0
51.7256,-93.6442,2019,5,21,19,24.6,19,5.6,0.0
51.7256,-93.6442,2019,5,21,20,22.0,23,6.8,0.0
51.7256,-93.6442,2019,5,21,21,19.7,28,3.9,0.0
51.7256,-93.6442,2019,5,21,22,16.8,34,2.7,0.0
51.7256,-93.6442,2019,5,21,23,13.4,43,2.1,0.0
51.7256,-93.6442,2019,5,22,0,11.8,48,5.1,0.0
51.7256,-93.6442,2019,5,22,1,9.6,66,5.4,0.0
51.7256,-93.6442,2019,5,22,2,8.8,73,5.0,0.0
51.7256,-93.6442,2019,5,22,3,7.9,85,2.8,0.0
51.7256,-93.6442,2019,5,22,4,6.8,86,2.0,0.0
51.7256,-93.6442,2019,5,22,5,6.6,87,3.3,0.0
51.7256,-93.6442,2019,5,22,6,11.0,70,1.7,0.0
51.7256,-93.6442,2019,5,22,7,15.9,45,2.6,0.0
51.7256,-93.6442,2019,5,22,8,21.3,27,7.7,0.0
51.7256,-93.6442,2019,5,22,9,25.2,22,6.7,0.0
51.7256,-93.6442,2019,5,22,10,27.1,16,10.3,0.0
51.7256,-93.6442,2019,5,22,11,28.0,16,10.1,0.0
51.7256,-93.6442,2019,5,22,12,29.1,14,10.9,0.0
51.7256,-93.6442,2019,5,22,13,29.4,15,12.4,0.0
51.7256,-93.6442,2019,5,22,14,29.5,17,10.0,0.0
51.7256,-93.6442,2019,5,22,15,28.5,20,12.7,0.0
51.7256,-93.6442,2019,5,22,16,26.9,24,10.5,0.0
51.7256,-93.6442,2019,5,22,17,25.5,29,8.4,0.0
51.7256,-93.6442,2019,5,22,18,23.8,32,6.8,0.0
51.7256,-93.6442,2019,5,22,19,22.7,37,4.7,0.0
51.7256,-93.6442,2019,5,22,20,21.0,43,3.8,0.0
51.7256,-93.6442,2019,5,22,21,19.6,42,7.6,0.0
51.7256,-93.6442,2019,5,22,22,17.7,45,10.5,0.0
51.7256,-93.6442,2019,5,22,23,15.9,50,6.9,0.0
51.7256,-93.6442,2019,5,23,0,14.5,53,7.3,0.0
51.7256,-93.6442,2019,5,23,1,13.4,57,5.0,0.0
51.7256,-93.6442,2019,5,23,2,12.3,62,5.2,0.0
51.7256,-93.6442,2019,5,23,3,11.1,68,4.7,0.0
51.7256,-93.6442,2019,5,23,4,9.5,75,3.2,0.0
51.7256,-93.6442,2019,5,23,5,8.2,87,2.1,0.0
51.7256,-93.6442,2019,5,23,6,9.0,81,3.1,0.0
51.7256,-93.6442,2019,5,23,7,12.3,66,3.0,0.0
51.7256,-93.6442,2019,5,23,8,15.8,57,1.8,0.0
51.7256,-93.6442,2019,5,23,9,19.8,47,3.8,0.0
51.7256,-93.6442,2019,5,23,10,23.2,37,4.2,0.0
51.7256,-93.6442,2019,5,23,11,26.7,26,3.6,0.0
51.7256,-93.6442,2019,5,23,12,29.0,23,5.1,0.0
51.7256,-93.6442,2019,5,23,13,30.0,22,8.5,0.0
51.7256,-93.6442,2019,5,23,14,30.2,23,7.7,0.0
51.7256,-93.6442,2019,5,23,15,32.2,18,8.3,0.0
51.7256,-93.6442,2019,5,23,16,30.2,22,8.9,0.0
51.7256,-93.6442,2019,5,23,17,29.0,24,6.0,0.0
51.7256,-93.6442,2019,5,23,18,27.1,29,3.9,0.0
51.7256,-93.6442,2019,5,23,19,26.0,33,1.7,0.0
51.7256,-93.6442,2019,5,23,20,22.9,44,3.0,0.0
51.7256,-93.6442,2019,5,23,21,20.5,50,4.9,0.0
51.7256,-93.6442,2019,5,23,22,18.9,50,5.5,0.0
51.7256,-93.6442,2019,5,23,23,20.0,47,6.9,0.0
51.7256,-93.6442,2019,5,24,0,18.9,52,6.1,0.0
51.7256,-93.6442,2019,5,24,1,15.1,79,4.9,0.0
51.7256,-93.6442,2019,5,24,2,13.6,82,1.6,0.0
51.7256,-93.6442,2019,5,24,3,12.3,89,4.1,0.0
51.7256,-93.6442,2019,5,24,4,11.7,92,3.7,0.0
51.7256,-93.6442,2019,5,24,5,11.8,90,2.8,0.0
51.7256,-93.6442,2019,5,24,6,16.8,72,2.5,0.0
51.7256,-93.6442,2019,5,24,7,22.8,51,1.5,0.0
51.7256,-93.6442,2019,5,24,8,25.3,45,5.7,0.0
51.7256,-93.6442,2019,5,24,9,28.6,35,6.7,0.0
51.7256,-93.6442,2019,5,24,10,28.9,33,14.9,0.0
51.7256,-93.6442,2019,5,24,11,29.8,37,12.9,0.0
51.7256,-93.6442,2019,5,24,12,30.2,35,8.8,0.0
51.7256,-93.6442,2019,5,24,13,31.1,34,11.0,0.0
51.7256,-93.6442,2019,5,24,14,29.5,39,13.7,0.0
51.7256,-93.6442,2019,5,24,15,31.2,37,7.7,0.0
51.7256,-93.6442,2019,5,24,16,30.0,38,10.7,0.0
51.7256,-93.6442,2019,5,24,17,29.5,39,8.5,0.0
51.7256,-93.6442,2019,5,24,18,22.5,81,13.8,2.54
51.7256,-93.6442,2019,5,24,19,23.0,78,9.0,0.0
51.7256,-93.6442,2019,5,24,20,22.3,81,4.9,0.0
51.7256,-93.6442,2019,5,24,21,21.9,78,7.6,0.0
51.7256,-93.6442,2019,5,24,22,21.8,76,7.6,0.0
51.7256,-93.6442,2019,5,24,23,21.5,72,6.8,0.0
51.7256,-93.6442,2019,5,25,0,20.4,78,4.5,0.0
